"site_id","date","male","females","nymphs","larva","litter_depth","canopy_cover","soil_humidity","waypoint_number","latitude","longitude","province","region","site_name","other_species","tick_total","tick_presence","tick_density"
"KG6",2021-06-21,0,0,0,0,0,0,10,74,44.3700981140137,-77.0202026367188,"Ontario","Kingston","Roblin",,0,0,0
"KG6",2021-06-21,0,0,0,0,0,100,15,82,44.3708000183105,-77.0180969238281,"Ontario","Kingston","Roblin",,0,0,0
"KG6",2021-06-21,0,0,0,0,0,89.6,30,50,44.3754997253418,-77.0189971923828,"Ontario","Kingston","Roblin",,0,0,0
"KG6",2021-06-21,0,0,0,0,0,75.04,20,58,44.3741989135742,-77.0192031860352,"Ontario","Kingston","Roblin",,0,0,0
"KG6",2021-06-21,0,0,0,0,0,75.04,20,66,44.372501373291,-77.0185012817383,"Ontario","Kingston","Roblin",,0,0,0
"KG6",2021-06-21,0,0,0,0,0,75.04,30,74,44.3708992004395,-77.0177001953125,"Ontario","Kingston","Roblin",,0,0,0
"KG6",2021-06-21,0,0,0,0,1,90.64,10,82,44.3702011108398,-77.0199966430664,"Ontario","Kingston","Roblin",,0,0,0
"KG7",2021-06-21,0,0,0,0,0,90.64,30,50,44.2606010437012,-76.943603515625,"Ontario","Kingston","Napanee (park near town)",,0,0,0
"KG7",2021-06-21,0,0,0,0,0,87.52,30,58,44.2621994018555,-76.9425964355469,"Ontario","Kingston","Napanee (park near town)",,0,0,0
"KG7",2021-06-21,0,0,0,0,0,0,20,66,44.2634010314941,-76.9430999755859,"Ontario","Kingston","Napanee (park near town)",,0,0,0
"KG7",2021-06-21,0,0,0,0,0,0,30,74,44.2621002197266,-76.9437026977539,"Ontario","Kingston","Napanee (park near town)",,0,0,0
"KG7",2021-06-21,0,0,0,0,0,100,20,82,44.2612991333008,-76.9457015991211,"Ontario","Kingston","Napanee (park near town)",,0,0,0
"KG7",2021-06-21,0,0,0,0,0,75.04,10,50,44.2554016113281,-76.9433975219727,"Ontario","Kingston","Napanee (park near town)",,0,0,0
"KG7",2021-06-21,0,0,0,0,0,81.28,55,58,44.2545013427734,-76.9440002441406,"Ontario","Kingston","Napanee (park near town)",,0,0,0
"KG7",2021-06-21,0,0,0,0,0,85.44,30,66,44.2550010681152,-76.9431991577148,"Ontario","Kingston","Napanee (park near town)",,0,0,0
"KG7",2021-06-21,0,0,0,0,0,100,30,74,44.2565994262695,-76.9434967041016,"Ontario","Kingston","Napanee (park near town)",,0,0,0
"KG7",2021-06-21,0,0,0,0,0,75.04,15,82,44.2556991577148,-76.943603515625,"Ontario","Kingston","Napanee (park near town)",,0,0,0
"KG8",2021-06-21,0,0,0,0,1,92.72,65,91,44.2164001464844,-76.6945037841797,"Ontario","Kingston","Parrot’s Bay",,0,0,0
"KG8",2021-06-21,0,0,1,0,1,84.4,30,99,44.2167015075684,-76.6968994140625,"Ontario","Kingston","Parrot’s Bay",,1,1,0.005
"KG8",2021-06-21,0,0,1,0,1,97.92,70,107,44.2182006835938,-76.6970977783203,"Ontario","Kingston","Parrot’s Bay",,1,1,0.005
"KG8",2021-06-21,0,0,2,0,0,97.92,90,115,44.219799041748,-76.6958999633789,"Ontario","Kingston","Parrot’s Bay",,2,1,0.01
"KG8",2021-06-21,0,0,3,0,1,100,65,123,44.2215003967285,-76.695198059082,"Ontario","Kingston","Parrot’s Bay",,3,1,0.015
"KG8",2021-06-21,0,0,0,0,1,95.84,55,91,44.2164001464844,-76.6947021484375,"Ontario","Kingston","Parrot’s Bay",,0,0,0
"KG8",2021-06-21,0,0,0,0,2,94.9,40,99,44.2167015075684,-76.6968994140625,"Ontario","Kingston","Parrot’s Bay",,0,0,0
"KG8",2021-06-21,0,0,0,0,1,100,70,107,44.2178001403809,-76.6973037719727,"Ontario","Kingston","Parrot’s Bay",,0,0,0
"KG8",2021-06-21,0,0,0,0,2,97.92,45,115,44.2193984985352,-76.6962966918945,"Ontario","Kingston","Parrot’s Bay",,0,0,0
"KG8",2021-06-21,0,0,1,0,1,100,40,123,44.2210006713867,-76.695198059082,"Ontario","Kingston","Parrot’s Bay",,1,1,0.005
"KG9",2021-06-22,0,0,2,0,0,13.68,10,132,44.1370010375977,-76.7976989746094,"Ontario","Kingston","Amherst Island",,2,1,0.01
"KG9",2021-06-22,0,0,4,0,0,75.04,10,140,44.1356010437012,-76.7963027954102,"Ontario","Kingston","Amherst Island",,4,1,0.02
"KG9",2021-06-22,0,0,10,0,0,97.92,10,148,44.1343002319336,-76.7949981689453,"Ontario","Kingston","Amherst Island",,10,1,0.05
"KG9",2021-06-22,0,0,4,0,0,0,10,156,44.1328010559082,-76.793701171875,"Ontario","Kingston","Amherst Island",,4,1,0.02
"KG9",2021-06-22,0,0,8,0,0,0,10,164,44.1311988830566,-76.7929000854492,"Ontario","Kingston","Amherst Island",,8,1,0.04
"KG9",2021-06-22,0,0,3,0,0,77.12,10,177,44.1371002197266,-76.7977981567383,"Ontario","Kingston","Amherst Island",,3,1,0.015
"KG9",2021-06-22,0,0,2,0,0,100,10,185,44.1357002258301,-76.7963027954102,"Ontario","Kingston","Amherst Island",,2,1,0.01
"KG9",2021-06-22,0,0,6,0,0,95.84,10,193,44.1343002319336,-76.7949981689453,"Ontario","Kingston","Amherst Island",,6,1,0.03
"KG9",2021-06-22,0,0,2,0,0,0,10,201,44.1328010559082,-76.793701171875,"Ontario","Kingston","Amherst Island",,2,1,0.01
"KG9",2021-06-22,0,0,6,0,0,0,20,209,44.1311988830566,-76.7929000854492,"Ontario","Kingston","Amherst Island",,6,1,0.03
,,,,,,,,,,,,,,,,0,0,0
"OG1",2021-06-29,0,0,0,0,2,100,20,296,45.3814010620117,-75.8196029663086,"Ontario","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2021-06-29,0,0,0,0,3,87.52,40,304,45.3819999694824,-75.8173980712891,"Ontario","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2021-06-29,0,0,0,0,1,100,40,312,45.3823013305664,-75.8149032592773,"Ontario","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2021-06-29,0,0,0,0,2,62.56,30,320,45.3810997009277,-75.8125991821289,"Ontario","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2021-06-29,0,0,0,0,0,46.96,10,328,45.380199432373,-75.8098983764648,"Ontario","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2021-06-29,0,0,0,0,0,44.88,10,338,45.3811988830566,-75.8110961914062,"Ontario","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2021-06-29,0,0,0,0,2,68.8,25,346,45.3821983337402,-75.8136978149414,"Ontario","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2021-06-29,0,0,0,0,1,100,20,354,45.3824996948242,-75.8167037963867,"Ontario","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2021-06-29,0,0,0,0,3,89.6,35,363,45.3819007873535,-75.8195037841797,"Ontario","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG1",2021-06-29,0,0,0,0,2,100,15,370,45.3811988830566,-75.8217010498047,"Ontario","Ottawa-Gatineau","Guillot Park",,0,0,0
"OG10",2021-06-28,0,0,0,0,0,0,10,342,45.4841003417969,-75.5401992797852,"Ontario","Ottawa-Gatineau","Orleans, forest trails along Ottawa River",,0,0,0
"OG10",2021-06-28,0,0,0,0,0,0,10,350,45.4846992492676,-75.5378036499023,"Ontario","Ottawa-Gatineau","Orleans, forest trails along Ottawa River",,0,0,0
"OG10",2021-06-28,0,0,0,0,0,0,5,358,45.4852981567383,-75.5355987548828,"Ontario","Ottawa-Gatineau","Orleans, forest trails along Ottawa River",,0,0,0
"OG10",2021-06-28,0,0,0,0,0,23.04,5,366,45.486400604248,-75.5341033935547,"Ontario","Ottawa-Gatineau","Orleans, forest trails along Ottawa River",,0,0,0
"OG10",2021-06-28,0,0,0,0,0,94.8,10,374,45.4877014160156,-75.5356979370117,"Ontario","Ottawa-Gatineau","Orleans, forest trails along Ottawa River",,0,0,0
"OG10",2021-06-28,0,0,0,0,0,75.04,10,337,45.4841003417969,-75.5406036376953,"Ontario","Ottawa-Gatineau","Orleans, forest trails along Ottawa River",,0,0,0
"OG10",2021-06-28,0,0,0,0,0,89.6,45,345,45.4846000671387,-75.538200378418,"Ontario","Ottawa-Gatineau","Orleans, forest trails along Ottawa River",,0,0,0
"OG10",2021-06-28,0,0,0,0,0,84.4,45,353,45.4851989746094,-75.5356979370117,"Ontario","Ottawa-Gatineau","Orleans, forest trails along Ottawa River",,0,0,0
"OG10",2021-06-28,0,0,0,0,1,87.52,30,361,45.486400604248,-75.5341033935547,"Ontario","Ottawa-Gatineau","Orleans, forest trails along Ottawa River",,0,0,0
"OG10",2021-06-28,0,0,0,0,0,77.12,40,369,45.4875984191895,-75.5357971191406,"Ontario","Ottawa-Gatineau","Orleans, forest trails along Ottawa River",,0,0,0
"OG11",2021-06-25,0,0,2,0,0.5,95.84,30,646,45.3129997253418,-75.8664016723633,"Ontario","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,2,1,0.01
"OG11",2021-06-25,0,2,4,0,3,95.84,20,654,45.3116989135742,-75.8679962158203,"Ontario","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,6,1,0.03
"OG11",2021-06-25,1,0,2,0,0,0,30,662,45.3106994628906,-75.8701019287109,"Ontario","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,3,1,0.015
"OG11",2021-06-25,0,0,6,0,0.5,72.96,20,670,45.3111991882324,-75.8721008300781,"Ontario","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,6,1,0.03
"OG11",2021-06-25,0,0,5,0,0.5,69.84,30,678,45.3129005432129,-75.8729019165039,"Ontario","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,5,1,0.025
"OG11",2021-06-25,0,0,0,0,1.5,89.6,19,214,45.3129997253418,-75.8664016723633,"Ontario","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,0,0,0
"OG11",2021-06-25,0,0,2,0,3,95.84,37,222,45.3116989135742,-75.8679962158203,"Ontario","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,2,1,0.01
"OG11",2021-06-25,0,0,1,0,2,49.04,15,230,45.3107986450195,-75.8701019287109,"Ontario","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,1,1,0.005
"OG11",2021-06-25,0,0,1,0,2.5,97.92,16,239,45.3114013671875,-75.8722991943359,"Ontario","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,1,1,0.005
"OG11",2021-06-25,0,0,2,0,3,65.68,40,249,45.3129997253418,-75.8729019165039,"Ontario","Ottawa-Gatineau","Greenbelt Pathway West, Queensway–Timm Dr. section",,2,1,0.01
"OG12",2021-06-24,0,0,0,0,1,95.84,10,523,45.3604011535645,-75.5381011962891,"Ontario","Ottawa-Gatineau","Hwy. 417–Anderson Rd. section",,0,0,0
"OG12",2021-06-24,0,0,0,0,1,90.64,10,531,45.3615989685059,-75.5401000976562,"Ontario","Ottawa-Gatineau","Hwy. 417–Anderson Rd. section",,0,0,0
"OG12",2021-06-24,0,0,0,0,3,77.12,10,539,45.3627014160156,-75.5420989990234,"Ontario","Ottawa-Gatineau","Hwy. 417–Anderson Rd. section",,0,0,0
"OG12",2021-06-24,0,0,0,0,4,65.68,10,547,45.3638000488281,-75.5439987182617,"Ontario","Ottawa-Gatineau","Hwy. 417–Anderson Rd. section",,0,0,0
"OG12",2021-06-24,0,0,0,1,0.5,95.84,10,555,45.3650016784668,-75.5460968017578,"Ontario","Ottawa-Gatineau","Hwy. 417–Anderson Rd. section",,1,1,0.005
"OG12",2021-06-24,0,0,0,0,0.25,63.6,30,91,45.3604011535645,-75.5380020141602,"Ontario","Ottawa-Gatineau","Hwy. 417–Anderson Rd. section",,0,0,0
"OG12",2021-06-24,0,0,0,0,1,78.16,15,99,45.361499786377,-75.5400009155273,"Ontario","Ottawa-Gatineau","Hwy. 417–Anderson Rd. section",,0,0,0
"OG12",2021-06-24,0,0,0,0,0,45.92,15,107,45.3627014160156,-75.5419998168945,"Ontario","Ottawa-Gatineau","Hwy. 417–Anderson Rd. section",,0,0,0
"OG12",2021-06-24,0,0,0,8,0.25,89.6,10,115,45.363899230957,-75.5441970825195,"Ontario","Ottawa-Gatineau","Hwy. 417–Anderson Rd. section",,8,1,0.04
"OG12",2021-06-24,0,0,0,0,0.25,43.84,15,123,45.3651008605957,-75.5463027954102,"Ontario","Ottawa-Gatineau","Hwy. 417–Anderson Rd. section",,0,0,0
"OG13",2021-06-24,0,0,0,0,1,95.84,30,564,45.3377990722656,-75.6110000610352,"Ontario","Ottawa-Gatineau","Former golf course off Bank Street - P16",,0,0,0
"OG13",2021-06-24,0,0,0,0,1,85.44,15,572,45.3381004333496,-75.6132965087891,"Ontario","Ottawa-Gatineau","Former golf course off Bank Street - P17",,0,0,0
"OG13",2021-06-24,0,0,0,0,2,92.72,10,580,45.3385009765625,-75.6156005859375,"Ontario","Ottawa-Gatineau","Former golf course off Bank Street - P18",,0,0,0
"OG13",2021-06-24,0,0,1,0,0.5,91.68,10,588,45.3376998901367,-75.6175994873047,"Ontario","Ottawa-Gatineau","Former golf course off Bank Street - P19",,1,1,0.005
"OG13",2021-06-24,0,0,0,0,0,35.52,30,596,45.3359985351562,-75.6175994873047,"Ontario","Ottawa-Gatineau","Former golf course off Bank Street - P20",,0,0,0
"OG13",2021-06-24,0,0,0,0,1,78.16,25,132,45.3378982543945,-75.6107025146484,"Ontario","Ottawa-Gatineau","Former golf course off Bank Street - P21",,0,0,0
"OG13",2021-06-24,0,0,0,0,0.5,71.92,50,140,45.3380012512207,-75.6129989624023,"Ontario","Ottawa-Gatineau","Former golf course off Bank Street - P22",,0,0,0
"OG13",2021-06-24,0,0,0,0,1,72.96,40,148,45.3384017944336,-75.6151962280273,"Ontario","Ottawa-Gatineau","Former golf course off Bank Street - P23",,0,0,0
"OG13",2021-06-24,0,0,0,0,1.5,75.04,25,156,45.3380012512207,-75.6172027587891,"Ontario","Ottawa-Gatineau","Former golf course off Bank Street - P24",,0,0,0
"OG13",2021-06-24,0,0,0,0,2,77.12,60,164,45.336498260498,-75.6174011230469,"Ontario","Ottawa-Gatineau","Former golf course off Bank Street - P25",,0,0,0
"OG14",2021-06-29,0,0,0,0,1,91.68,20,453,45.4962005615234,-75.7363967895508,"Ontario","Ottawa-Gatineau","Parc du marais de Touraine",,0,0,0
"OG14",2021-06-29,0,0,0,0,1,91.68,85,461,45.494800567627,-75.7372970581055,"Ontario","Ottawa-Gatineau","Parc du marais de Touraine",,0,0,0
"OG14",2021-06-29,0,0,0,0,1,100,20,469,45.4934997558594,-75.7352981567383,"Ontario","Ottawa-Gatineau","Parc du marais de Touraine",,0,0,0
"OG14",2021-06-29,0,0,0,0,0,0,65,477,45.4925994873047,-75.7329025268555,"Ontario","Ottawa-Gatineau","Parc du marais de Touraine",,0,0,0
"OG14",2021-06-29,0,0,0,0,0,0,50,485,45.4924011230469,-75.7310028076172,"Ontario","Ottawa-Gatineau","Parc du marais de Touraine",,0,0,0
"OG14",2021-06-29,0,0,0,0,2,100,45,419,45.4962005615234,-75.7362976074219,"Ontario","Ottawa-Gatineau","Parc du marais de Touraine",,0,0,0
"OG14",2021-06-29,0,0,0,0,1,96.88,35,427,45.494701385498,-75.7371978759766,"Ontario","Ottawa-Gatineau","Parc du marais de Touraine",,0,0,0
"OG14",2021-06-29,0,0,0,0,1,96.88,25,435,45.4934997558594,-75.7351989746094,"Ontario","Ottawa-Gatineau","Parc du marais de Touraine",,0,0,0
"OG14",2021-06-29,0,0,0,0,0,75.04,25,443,45.4925994873047,-75.7328033447266,"Ontario","Ottawa-Gatineau","Parc du marais de Touraine",,0,0,0
"OG14",2021-06-29,0,0,0,0,0,93.76,20,451,45.4926986694336,-75.7313003540039,"Ontario","Ottawa-Gatineau","Parc du marais de Touraine",,0,0,0
"OG15",2021-06-29,0,0,0,0,0,0,50,412,45.4440002441406,-75.7194976806641,"Ontario","Ottawa-Gatineau","Desjardins Park",,0,0,0
"OG15",2021-06-29,0,0,0,0,0,89.6,20,420,45.4424018859863,-75.7221984863281,"Ontario","Ottawa-Gatineau","Desjardins Park",,0,0,0
"OG15",2021-06-29,0,0,0,0,0,87.52,40,428,45.4421997070312,-75.7239990234375,"Ontario","Ottawa-Gatineau","Desjardins Park",,0,0,0
"OG15",2021-06-29,0,0,0,0,0,79.2,40,436,45.4440994262695,-75.7230987548828,"Ontario","Ottawa-Gatineau","Desjardins Park",,0,0,0
"OG15",2021-06-29,0,0,0,0,0,100,40,444,45.4457015991211,-75.7220993041992,"Ontario","Ottawa-Gatineau","Desjardins Park",,0,0,0
"OG15",2021-06-29,0,0,0,0,0,75.04,40,378,45.4440002441406,-75.7193984985352,"Ontario","Ottawa-Gatineau","Desjardins Park",,0,0,0
"OG15",2021-06-29,0,0,0,0,0,89.6,45,386,45.4422988891602,-75.7221984863281,"Ontario","Ottawa-Gatineau","Desjardins Park",,0,0,0
"OG15",2021-06-29,0,0,0,0,0,77.12,40,394,45.4422988891602,-75.7239990234375,"Ontario","Ottawa-Gatineau","Desjardins Park",,0,0,0
"OG15",2021-06-29,0,0,0,0,1,64.8,50,402,45.4441986083984,-75.7230987548828,"Ontario","Ottawa-Gatineau","Desjardins Park",,0,0,0
"OG15",2021-06-29,0,0,0,0,1,58.4,60,410,45.44580078125,-75.7220993041992,"Ontario","Ottawa-Gatineau","Desjardins Park",,0,0,0
"OG2",2021-06-29,0,0,0,0,0,97.92,25,380,45.4258995056152,-75.7539978027344,"Ontario","Ottawa-Gatineau","St.- Dominique Park",,0,0,0
"OG2",2021-06-29,0,0,0,0,1,100,20,388,45.4269981384277,-75.7531967163086,"Ontario","Ottawa-Gatineau","St.- Dominique Park",,0,0,0
"OG2",2021-06-29,0,0,0,0,5,80.24,35,396,45.4286003112793,-75.7527008056641,"Ontario","Ottawa-Gatineau","St.- Dominique Park",,0,0,0
"OG2",2021-06-29,0,0,0,0,6,100,30,404,45.4300994873047,-75.7508010864258,"Ontario","Ottawa-Gatineau","St.- Dominique Park",,0,0,0
"OG2",2021-06-29,0,0,0,0,3,100,20,412,45.429500579834,-75.7489013671875,"Ontario","Ottawa-Gatineau","St.- Dominique Park",,0,0,0
"OG2",2021-06-29,0,0,0,0,0,94.8,10,383,45.4258995056152,-75.7540969848633,"Ontario","Ottawa-Gatineau","St.- Dominique Park",,0,0,0
"OG2",2021-06-29,0,0,0,0,0,78.16,10,391,45.4272003173828,-75.7531967163086,"Ontario","Ottawa-Gatineau","St.- Dominique Park",,0,0,0
"OG2",2021-06-29,0,0,0,0,2,88.56,15,399,45.4286003112793,-75.7527008056641,"Ontario","Ottawa-Gatineau","St.- Dominique Park",,0,0,0
"OG2",2021-06-29,0,0,0,0,4,92.72,25,407,45.4299011230469,-75.7511978149414,"Ontario","Ottawa-Gatineau","St.- Dominique Park",,0,0,0
"OG2",2021-06-29,0,0,0,0,3,100,30,415,45.4296989440918,-75.7492980957031,"Ontario","Ottawa-Gatineau","St.- Dominique Park",,0,0,0
"OG3",2021-06-29,0,0,0,0,0,75.04,35,494,45.5069007873535,-75.8159027099609,"Ontario","Ottawa-Gatineau","Gatineau Park – secteur Chelsea",,0,0,0
"OG3",2021-06-29,0,0,0,0,0,0,20,502,45.5080986022949,-75.8164978027344,"Ontario","Ottawa-Gatineau","Gatineau Park – secteur Chelsea",,0,0,0
"OG3",2021-06-29,0,0,0,0,3,95.84,60,510,45.5093994140625,-75.8177032470703,"Ontario","Ottawa-Gatineau","Gatineau Park – secteur Chelsea",,0,0,0
"OG3",2021-06-29,0,0,0,0,1,93.76,35,518,45.5098991394043,-75.8162002563477,"Ontario","Ottawa-Gatineau","Gatineau Park – secteur Chelsea",,0,0,0
"OG3",2021-06-29,0,0,0,0,1,100,40,526,45.5106010437012,-75.8141021728516,"Ontario","Ottawa-Gatineau","Gatineau Park – secteur Chelsea",,0,0,0
"OG3",2021-06-29,0,0,0,0,0,87.52,25,460,45.5069007873535,-75.815803527832,"Ontario","Ottawa-Gatineau","Gatineau Park – secteur Chelsea",,0,0,0
"OG3",2021-06-29,0,0,0,0,1,96.88,20,468,45.5080986022949,-75.8162002563477,"Ontario","Ottawa-Gatineau","Gatineau Park – secteur Chelsea",,0,0,0
"OG3",2021-06-29,0,0,0,0,2,98.96,30,476,45.5096015930176,-75.817497253418,"Ontario","Ottawa-Gatineau","Gatineau Park – secteur Chelsea",,0,0,0
"OG3",2021-06-29,0,0,0,0,1,100,35,484,45.5102996826172,-75.8154983520508,"Ontario","Ottawa-Gatineau","Gatineau Park – secteur Chelsea",,0,0,0
"OG3",2021-06-29,0,0,0,0,3,100,45,492,45.5101013183594,-75.8135986328125,"Ontario","Ottawa-Gatineau","Gatineau Park – secteur Chelsea",,0,0,0
"OG4",2021-06-25,0,0,0,0,1,83.36,20,605,45.3684997558594,-75.7945022583008,"Ontario","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2021-06-25,0,0,0,0,0,75.04,15,613,45.3686981201172,-75.7959976196289,"Ontario","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2021-06-25,0,0,0,0,1,95.84,20,621,45.3704986572266,-75.7967987060547,"Ontario","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2021-06-25,0,0,0,0,1,86.48,50,629,45.3720016479492,-75.7974014282227,"Ontario","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2021-06-25,0,0,0,0,0,87.52,30,637,45.3731994628906,-75.7973022460938,"Ontario","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2021-06-25,0,0,0,0,2,22,10,173,45.3684997558594,-75.7941970825195,"Ontario","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2021-06-25,0,0,0,0,2,66.72,30,181,45.3684005737305,-75.7960968017578,"Ontario","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2021-06-25,0,0,0,0,1.5,94.8,90,189,45.3702011108398,-75.7964019775391,"Ontario","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2021-06-25,0,0,0,0,2.3,97.92,20,197,45.3714981079102,-75.7972030639648,"Ontario","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG4",2021-06-25,0,0,0,0,0.8,91.68,30,205,45.3726997375488,-75.7975997924805,"Ontario","Ottawa-Gatineau","Britannia Conservation Area",,0,0,0
"OG5",2021-06-22,0,0,1,6,2,89.6,10,400,45.3440017700195,-75.9461975097656,"Ontario","Ottawa-Gatineau","South March Conservation Forest",,7,1,0.035
"OG5",2021-06-22,0,1,2,0,2,81.28,15,408,45.3432006835938,-75.9440994262695,"Ontario","Ottawa-Gatineau","South March Conservation Forest",,3,1,0.015
"OG5",2021-06-22,0,0,0,0,1,87.52,15,416,45.3418998718262,-75.9438018798828,"Ontario","Ottawa-Gatineau","South March Conservation Forest",,0,0,0
"OG5",2021-06-22,1,0,2,0,1,77.12,12.5,424,45.3401985168457,-75.9427032470703,"Ontario","Ottawa-Gatineau","South March Conservation Forest",,3,1,0.015
"OG5",2021-06-22,2,0,5,0,2,74,20,432,45.3386993408203,-75.9425964355469,"Ontario","Ottawa-Gatineau","South March Conservation Forest",,7,1,0.035
"OG5",2021-06-22,0,0,1,0,3,84.4,10,39,45.3441009521484,-75.9443969726562,"Ontario","Ottawa-Gatineau","South March Conservation Forest",,1,1,0.005
"OG5",2021-06-22,0,0,3,0,0.5,86.48,10,47,45.342700958252,-75.9429016113281,"Ontario","Ottawa-Gatineau","South March Conservation Forest",,3,1,0.015
"OG5",2021-06-22,0,0,0,0,1,75.04,15,55,45.3418998718262,-75.9423980712891,"Ontario","Ottawa-Gatineau","South March Conservation Forest",,0,0,0
"OG5",2021-06-22,0,0,2,0,1,87.52,20,63,45.3408012390137,-75.9411010742188,"Ontario","Ottawa-Gatineau","South March Conservation Forest",,2,1,0.01
"OG5",2021-06-22,0,1,2,0,3,82.32,27.5,71,45.3398017883301,-75.9402008056641,"Ontario","Ottawa-Gatineau","South March Conservation Forest",,3,1,0.015
"OG6",2021-06-22,0,0,0,0,0,34.48,25,359,45.3629989624023,-75.8788986206055,"Ontario","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2021-06-22,0,0,1,0,1,41.76,50,367,45.3647994995117,-75.879997253418,"Ontario","Ottawa-Gatineau","Shirley’s Bay",,1,1,0.005
"OG6",2021-06-22,0,0,0,0,0,2.24,50,375,45.3653984069824,-75.8812026977539,"Ontario","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2021-06-22,0,0,0,0,1,90.64,15,383,45.363899230957,-75.8806991577148,"Ontario","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2021-06-22,0,0,0,0,1,44.88,20,391,45.3638000488281,-75.8825988769531,"Ontario","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2021-06-22,0,0,0,0,0,0.16,20,9,45.3633003234863,-75.8778991699219,"Ontario","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2021-06-22,0,0,0,0,0,87.52,35,17,45.364200592041,-75.8795013427734,"Ontario","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2021-06-22,0,0,0,0,0,45.92,40,25,45.364200592041,-75.8815994262695,"Ontario","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG6",2021-06-22,0,1,0,0,1,69.84,20,33,45.3648986816406,-75.8813018798828,"Ontario","Ottawa-Gatineau","Shirley’s Bay",,1,1,0.005
"OG6",2021-06-22,0,0,0,0,1,61.52,20,41,45.3644981384277,-75.8797988891602,"Ontario","Ottawa-Gatineau","Shirley’s Bay",,0,0,0
"OG7",2021-06-30,0,0,0,0,3,100,25,422,45.3246002197266,-75.6921005249023,"Ontario","Ottawa-Gatineau","Black Rapids Creek",,0,0,0
"OG7",2021-06-30,0,0,0,0,2,100,35,430,45.3233985900879,-75.6931991577148,"Ontario","Ottawa-Gatineau","Black Rapids Creek",,0,0,0
"OG7",2021-06-30,0,0,0,0,1,98.96,15,438,45.3222999572754,-75.6923980712891,"Ontario","Ottawa-Gatineau","Black Rapids Creek",,0,0,0
"OG7",2021-06-30,0,0,0,0,4,100,30,446,45.3230018615723,-75.6918029785156,"Ontario","Ottawa-Gatineau","Black Rapids Creek",,0,0,0
"OG7",2021-06-30,0,0,0,0,3,100,20,454,45.3227996826172,-75.6911010742188,"Ontario","Ottawa-Gatineau","Black Rapids Creek",,0,0,0
"OG7",2021-06-30,0,0,0,0,1,91.68,15,463,45.3242988586426,-75.6919021606445,"Ontario","Ottawa-Gatineau","Black Rapids Creek",,0,0,0
"OG7",2021-06-30,0,0,0,0,1,100,15,471,45.3233985900879,-75.6930999755859,"Ontario","Ottawa-Gatineau","Black Rapids Creek",,0,0,0
"OG7",2021-06-30,0,0,0,0,1,96.88,10,479,45.3222999572754,-75.6923980712891,"Ontario","Ottawa-Gatineau","Black Rapids Creek",,0,0,0
"OG7",2021-06-30,0,0,0,0,1,100,15,487,45.3230018615723,-75.6917037963867,"Ontario","Ottawa-Gatineau","Black Rapids Creek",,0,0,0
"OG7",2021-06-30,0,0,0,0,2,100,30,495,45.3226013183594,-75.6911010742188,"Ontario","Ottawa-Gatineau","Black Rapids Creek",,0,0,0
"OG8",2021-06-23,0,0,1,0,1,90.64,70,482,45.3905982971191,-75.5503005981445,"Ontario","Ottawa-Gatineau","Mer Bleue Bog",,1,1,0.005
